s_008um_00485_00588-1,
s_008um_00121_00246-1,
s_008um_00348_00209-1,
s_008um_00157_00405-1,
s_008um_00225_00219-1,
s_008um_00687_00209-1,
s_008um_00335_00385-1,
s_008um_00446_00605-1,
s_008um_00480_00374-1,
s_008um_00486_00205-1,
s_008um_00179_00223-1,
s_008um_00498_00208-1,
s_008um_00690_00210-1,
s_008um_00593_00196-1,
s_008um_00242_00595-1,
s_008um_00438_00208-1,CS2
s_008um_00233_00225-1,
s_008um_00434_00207-1,CS2
s_008um_00662_00615-1,
s_008um_00646_00227-1,
s_008um_00353_00383-1,
s_008um_00521_00217-1,
s_008um_00318_00601-1,
s_008um_00491_00598-1,
s_008um_00705_00610-1,
s_008um_00448_00596-1,
s_008um_00404_00599-1,
s_008um_00248_00220-1,
s_008um_00632_00209-1,
s_008um_00600_00604-1,
s_008um_00471_00395-1,
s_008um_00292_00606-1,
s_008um_00641_00215-1,
s_008um_00220_00221-1,
s_008um_00217_00393-1,
s_008um_00413_00603-1,
s_008um_00707_00209-1,
s_008um_00429_00596-1,
s_008um_00119_00241-1,
s_008um_00399_00389-1,
