group,names,scores,logfoldchanges,pvals,pvals_adj
0,Exo5,-0.93668723,4.0276275,0.3489194548511797,0.38536748959617534
0,Slc37a2,-0.94110405,,0.3466515474202325,0.3831278520081123
0,Tnf,-0.94110405,,0.3466515474202325,0.3831278520081123
0,Fgf10,-0.94131714,,0.34654236867262844,0.3831278520081123
0,Fbxo33,-0.94133,,0.3465357524826047,0.3831278520081123
0,Snap25,-0.9416013,,0.3463968310720199,0.3831278520081123
0,Entpd1,-0.9459212,,0.34418879463650054,0.38110216097196714
0,Ccdc138,-0.94598573,,0.34415585789936776,0.38110216097196714
0,Moxd1,-0.95042187,,0.34189792165224053,0.3788429351641127
0,9230114K14Rik,-0.95042187,,0.34189792165224053,0.3788429351641127
0,Plcb1,-0.9550001,5.6364164,0.3395776399993391,0.37654778628958974
0,Il1rl2,-0.95520675,,0.3394731551408905,0.37654778628958974
0,B3galt1,-0.95523906,,0.33945683124447634,0.37654778628958974
0,Mgl2,-0.9552778,,0.3394372432333228,0.37654778628958974
0,Pou2f1,-0.95528424,,0.33943397863527913,0.37654778628958974
